timestamp,cpu_load,memory_used_mb,memory_total_mb,memory_percent,heap_used_mb,heap_total_mb,external_memory_mb,active_handles,active_requests
2025-03-30T17:07:34.103Z,12.44,8248.99,15775.61,52.29,4.49,5.51,1.51,2,0
2025-03-30T17:07:35.104Z,16.23,8239.99,15775.61,52.23,4.51,5.51,1.51,2,0
2025-03-30T17:07:36.105Z,19.25,8289.23,15775.61,52.54,4.52,5.51,1.51,2,0
2025-03-30T17:07:37.115Z,13.98,8296.44,15775.61,52.59,4.52,5.51,1.51,2,0
2025-03-30T17:07:38.131Z,14.84,8310.32,15775.61,52.68,4.53,5.51,1.51,2,0
2025-03-30T17:07:39.134Z,14.76,8317.82,15775.61,52.73,4.55,5.51,1.51,2,0
2025-03-30T17:07:40.147Z,17.56,8298.02,15775.61,52.60,4.56,5.51,1.51,2,0
2025-03-30T17:07:41.147Z,14.89,8233.38,15775.61,52.19,4.57,5.51,1.51,2,0
2025-03-30T17:07:42.152Z,13.12,8246.19,15775.61,52.27,4.59,5.51,1.51,2,0
2025-03-30T17:07:43.161Z,22.77,8261.76,15775.61,52.37,4.62,5.51,1.51,2,0
2025-03-30T17:07:44.165Z,18.73,8235.01,15775.61,52.20,4.63,5.51,1.51,2,0
2025-03-30T17:07:45.176Z,16.81,8201.61,15775.61,51.99,4.64,5.51,1.51,2,0
2025-03-30T17:07:46.184Z,15.14,8207.40,15775.61,52.03,4.65,5.51,1.51,2,0
2025-03-30T17:07:47.197Z,13.03,8214.12,15775.61,52.07,4.66,5.51,1.51,2,0
2025-03-30T17:07:48.198Z,19.29,8066.96,15775.61,51.14,4.67,5.51,1.51,2,0
2025-03-30T17:07:49.213Z,14.1,8068.78,15775.61,51.15,4.68,5.51,1.51,2,0
2025-03-30T17:07:50.219Z,12.03,8076.18,15775.61,51.19,4.68,5.51,1.51,2,0
2025-03-30T17:07:51.219Z,14.32,8083.13,15775.61,51.24,4.69,5.51,1.51,2,0
2025-03-30T17:07:52.230Z,13.52,8093.42,15775.61,51.30,4.70,5.51,1.51,2,0
2025-03-30T17:07:53.244Z,25.78,8066.26,15775.61,51.13,4.71,5.51,1.51,2,0
2025-03-30T17:07:54.249Z,12.75,8070.44,15775.61,51.16,4.72,5.51,1.51,2,0
2025-03-30T17:07:55.250Z,13.23,8062.65,15775.61,51.11,4.73,5.51,1.51,2,0
2025-03-30T17:07:56.250Z,13.9,8074.46,15775.61,51.18,4.73,5.51,1.51,2,0
2025-03-30T17:07:57.266Z,13.48,8067.81,15775.61,51.14,4.74,5.51,1.51,2,0
2025-03-30T17:07:58.274Z,18.66,8086.02,15775.61,51.26,4.75,5.51,1.51,2,0
2025-03-30T17:07:59.289Z,12.93,8087.07,15775.61,51.26,4.76,5.51,1.51,2,0
2025-03-30T17:08:00.298Z,7.96,8084.23,15775.61,51.25,4.77,5.51,1.51,2,0
2025-03-30T17:08:01.299Z,13.24,8097.11,15775.61,51.33,4.77,5.51,1.51,2,0
2025-03-30T17:08:02.314Z,16.08,8101.28,15775.61,51.35,4.78,5.51,1.51,2,0
2025-03-30T17:08:03.324Z,28.03,8087.39,15775.61,51.27,4.79,5.51,1.51,2,0
2025-03-30T17:08:04.331Z,11.3,8096.90,15775.61,51.33,4.80,5.51,1.51,2,0
2025-03-30T17:08:05.345Z,11.67,8102.75,15775.61,51.36,4.81,5.51,1.51,2,0
2025-03-30T17:08:06.349Z,13.11,8101.17,15775.61,51.35,4.81,5.51,1.51,2,0
2025-03-30T17:08:07.361Z,15.26,8112.72,15775.61,51.43,4.82,5.51,1.51,2,0
2025-03-30T17:08:08.375Z,12.64,8109.22,15775.61,51.40,4.83,5.51,1.51,2,0
2025-03-30T17:08:09.390Z,21.94,8121.49,15775.61,51.48,4.28,5.51,1.51,2,0
2025-03-30T17:08:10.396Z,11.58,8110.75,15775.61,51.41,4.29,5.51,1.51,2,0
2025-03-30T17:08:11.411Z,8.53,8132.34,15775.61,51.55,4.29,5.51,1.51,2,0
2025-03-30T17:08:12.414Z,15.89,8130.61,15775.61,51.54,4.30,5.51,1.51,2,0
2025-03-30T17:08:13.428Z,21.22,8122.45,15775.61,51.49,4.31,5.51,1.51,2,0
2025-03-30T17:08:14.441Z,11.51,8129.84,15775.61,51.53,4.32,5.51,1.51,2,0
2025-03-30T17:08:15.449Z,13.23,8133.22,15775.61,51.56,4.33,5.51,1.51,2,0
2025-03-30T17:08:16.457Z,10.89,8140.88,15775.61,51.60,4.33,5.51,1.51,2,0
2025-03-30T17:08:17.465Z,23.2,8142.27,15775.61,51.61,4.34,5.51,1.51,2,0
2025-03-30T17:08:18.479Z,11.03,8145.46,15775.61,51.63,4.35,5.51,1.51,2,0
2025-03-30T17:08:19.480Z,11.82,8152.47,15775.61,51.68,4.36,5.51,1.51,2,0
2025-03-30T17:08:20.481Z,13.29,8158.48,15775.61,51.72,4.37,5.51,1.51,2,0
2025-03-30T17:08:21.492Z,10.76,8157.88,15775.61,51.71,4.37,5.51,1.51,2,0
2025-03-30T17:08:22.497Z,14.42,8146.13,15775.61,51.64,4.38,5.51,1.51,2,0
2025-03-30T17:08:23.497Z,16.22,8125.84,15775.61,51.51,4.39,5.51,1.51,2,0
2025-03-30T17:08:24.499Z,15.46,8138.34,15775.61,51.59,4.40,5.51,1.51,2,0
2025-03-30T17:08:25.510Z,13.71,8129.04,15775.61,51.53,4.41,5.51,1.51,2,0
2025-03-30T17:08:26.514Z,9.61,8130.43,15775.61,51.54,4.41,5.51,1.51,2,0
2025-03-30T17:08:27.529Z,11.13,8134.84,15775.61,51.57,4.42,5.51,1.51,2,0
2025-03-30T17:08:28.529Z,13.66,8115.52,15775.61,51.44,4.43,5.51,1.51,2,0
2025-03-30T17:08:29.535Z,14.47,8127.81,15775.61,51.52,4.44,5.51,1.51,2,0
2025-03-30T17:08:30.546Z,7.38,8138.84,15775.61,51.59,4.45,5.51,1.51,2,0
2025-03-30T17:08:31.553Z,14.65,8162.64,15775.61,51.74,4.46,5.51,1.51,2,0
2025-03-30T17:08:32.561Z,23.04,8144.01,15775.61,51.62,4.46,5.51,1.51,2,0
2025-03-30T17:08:33.565Z,11.5,8162.84,15775.61,51.74,4.47,5.51,1.51,2,0
2025-03-30T17:08:34.566Z,10.68,8141.00,15775.61,51.61,4.48,5.51,1.51,2,0
2025-03-30T17:08:35.579Z,12.43,8138.11,15775.61,51.59,4.49,5.51,1.51,2,0
2025-03-30T17:08:36.579Z,10.37,8151.70,15775.61,51.67,4.50,5.51,1.51,2,0
2025-03-30T17:08:37.584Z,13.82,8161.21,15775.61,51.73,4.50,5.51,1.51,2,0
2025-03-30T17:08:38.594Z,10.85,8087.59,15775.61,51.27,4.51,5.51,1.51,2,0
2025-03-30T17:08:39.596Z,12.73,8046.46,15775.61,51.01,4.52,5.51,1.51,2,0
2025-03-30T17:08:40.610Z,16.52,8057.14,15775.61,51.07,4.53,5.51,1.51,2,0
2025-03-30T17:08:41.622Z,18.03,8046.34,15775.61,51.00,4.54,5.51,1.51,2,0
2025-03-30T17:08:42.631Z,11.85,8040.28,15775.61,50.97,4.54,5.51,1.51,2,0
2025-03-30T17:08:43.644Z,12.86,8037.24,15775.61,50.95,4.55,5.51,1.51,2,0
2025-03-30T17:08:44.651Z,12.74,8037.57,15775.61,50.95,4.56,5.51,1.51,2,0
2025-03-30T17:08:45.661Z,8.33,8038.18,15775.61,50.95,4.57,5.51,1.51,2,0
2025-03-30T17:08:46.673Z,11.2,8044.99,15775.61,51.00,4.58,5.51,1.51,2,0
2025-03-30T17:08:47.685Z,15.04,8041.26,15775.61,50.97,4.58,5.51,1.51,2,0
2025-03-30T17:08:48.693Z,12.38,8039.31,15775.61,50.96,4.59,5.51,1.51,2,0
2025-03-30T17:08:49.701Z,10.09,8048.38,15775.61,51.02,4.60,5.51,1.51,2,0
2025-03-30T17:08:50.705Z,10.38,8044.97,15775.61,51.00,4.61,5.51,1.51,2,0
2025-03-30T17:08:51.712Z,19.8,8029.57,15775.61,50.90,4.62,5.51,1.51,2,0
2025-03-30T17:08:52.715Z,14.83,8038.00,15775.61,50.95,4.62,5.51,1.51,2,0
2025-03-30T17:08:53.720Z,12.18,8041.46,15775.61,50.97,4.63,5.51,1.51,2,0
2025-03-30T17:08:54.729Z,9.77,8042.49,15775.61,50.98,4.64,5.51,1.51,2,0
2025-03-30T17:08:55.744Z,13.51,8048.07,15775.61,51.02,4.65,5.51,1.51,2,0
2025-03-30T17:08:56.746Z,9.98,8047.08,15775.61,51.01,4.66,5.51,1.51,2,0
2025-03-30T17:08:57.754Z,9.11,8055.30,15775.61,51.06,4.67,5.51,1.51,2,0
2025-03-30T17:08:58.759Z,11.07,8052.50,15775.61,51.04,4.67,5.51,1.51,2,0
2025-03-30T17:08:59.761Z,10.01,8054.16,15775.61,51.05,4.68,5.51,1.51,2,0
2025-03-30T17:09:00.763Z,10.02,8072.79,15775.61,51.17,4.69,5.51,1.51,2,0
2025-03-30T17:09:01.771Z,16.76,8044.72,15775.61,50.99,4.70,5.51,1.51,2,0
2025-03-30T17:09:02.776Z,14.55,8047.93,15775.61,51.02,4.71,5.51,1.51,2,0
2025-03-30T17:09:03.785Z,10.23,8053.87,15775.61,51.05,4.71,5.51,1.51,2,0
2025-03-30T17:09:04.795Z,8.22,8049.79,15775.61,51.03,4.72,5.51,1.51,2,0
2025-03-30T17:09:05.803Z,10.88,8056.10,15775.61,51.07,4.73,5.51,1.51,2,0
2025-03-30T17:09:06.803Z,10.37,8068.64,15775.61,51.15,4.74,5.51,1.51,2,0
2025-03-30T17:09:07.802Z,11.86,8072.68,15775.61,51.17,4.75,5.51,1.51,2,0
2025-03-30T17:09:08.810Z,13.39,8086.21,15775.61,51.26,4.75,5.51,1.51,2,0
2025-03-30T17:09:09.820Z,10.62,8080.70,15775.61,51.22,4.76,5.51,1.51,2,0
2025-03-30T17:09:10.829Z,9.71,8091.64,15775.61,51.29,4.77,5.51,1.51,2,0
2025-03-30T17:09:11.833Z,15.09,8075.16,15775.61,51.19,4.78,5.51,1.51,2,0
2025-03-30T17:09:12.838Z,10.91,8087.24,15775.61,51.26,4.79,5.51,1.51,2,0
2025-03-30T17:09:13.846Z,9.46,8081.84,15775.61,51.23,4.79,5.51,1.51,2,0
2025-03-30T17:09:14.847Z,12.32,8079.91,15775.61,51.22,4.80,5.51,1.51,2,0
2025-03-30T17:09:15.850Z,13.91,8086.30,15775.61,51.26,4.81,5.51,1.51,2,0
2025-03-30T17:09:16.856Z,15.05,8103.65,15775.61,51.37,4.82,5.51,1.51,2,0
