timestamp,cpu_load,memory_used_mb,memory_total_mb,memory_percent,heap_used_mb,heap_total_mb,external_memory_mb,active_handles,active_requests
2025-03-29T16:59:33.228Z,13.95,8936.41,15775.61,56.65,4.49,5.51,1.51,2,0
2025-03-29T16:59:34.241Z,14.06,8961.41,15775.61,56.81,4.51,5.51,1.51,2,0
2025-03-29T16:59:35.246Z,16.03,8978.50,15775.61,56.91,4.52,5.51,1.51,2,0
2025-03-29T16:59:36.255Z,14.66,8995.50,15775.61,57.02,4.52,5.51,1.51,2,0
2025-03-29T16:59:37.268Z,13.5,9006.49,15775.61,57.09,4.53,5.51,1.51,2,0
2025-03-29T16:59:38.277Z,27.84,8807.06,15775.61,55.83,4.55,5.51,1.51,2,0
2025-03-29T16:59:39.291Z,18.52,8811.84,15775.61,55.86,4.56,5.51,1.51,2,0
2025-03-29T16:59:40.292Z,14.27,8805.64,15775.61,55.82,4.57,5.51,1.51,2,0
2025-03-29T16:59:41.306Z,20.09,8824.66,15775.61,55.94,4.59,5.51,1.51,2,0
2025-03-29T16:59:42.316Z,17.22,8806.80,15775.61,55.83,4.62,5.51,1.51,2,0
2025-03-29T16:59:43.327Z,13.33,8786.22,15775.61,55.69,4.63,5.51,1.51,2,0
2025-03-29T16:59:44.338Z,16.84,8792.03,15775.61,55.73,4.64,5.51,1.51,2,0
2025-03-29T16:59:45.341Z,18.95,8770.84,15775.61,55.60,4.65,5.51,1.51,2,0
2025-03-29T16:59:46.341Z,18.45,8722.24,15775.61,55.29,4.66,5.51,1.51,2,0
2025-03-29T16:59:47.351Z,16.4,8729.66,15775.61,55.34,4.67,5.51,1.51,2,0
2025-03-29T16:59:48.357Z,16.48,8743.22,15775.61,55.42,4.68,5.51,1.51,2,0
2025-03-29T16:59:49.374Z,14.04,8761.40,15775.61,55.54,4.68,5.51,1.51,2,0
2025-03-29T16:59:50.377Z,16.45,8768.50,15775.61,55.58,4.69,5.51,1.51,2,0
2025-03-29T16:59:51.391Z,16.35,8768.06,15775.61,55.58,4.70,5.51,1.51,2,0
2025-03-29T16:59:52.392Z,24.13,8774.87,15775.61,55.62,4.71,5.51,1.51,2,0
2025-03-29T16:59:53.392Z,13.65,8753.90,15775.61,55.49,4.72,5.51,1.51,2,0
2025-03-29T16:59:54.406Z,13.64,8758.05,15775.61,55.52,4.73,5.51,1.51,2,0
2025-03-29T16:59:55.419Z,21.1,8765.70,15775.61,55.56,4.73,5.51,1.51,2,0
2025-03-29T16:59:56.425Z,12.67,8769.70,15775.61,55.59,4.74,5.51,1.51,2,0
2025-03-29T16:59:57.425Z,20.31,8794.71,15775.61,55.75,4.75,5.51,1.51,2,0
2025-03-29T16:59:58.436Z,14.59,8788.72,15775.61,55.71,4.76,5.51,1.51,2,0
2025-03-29T16:59:59.446Z,18.34,8773.64,15775.61,55.62,4.77,5.51,1.51,2,0
2025-03-29T17:00:00.458Z,16.16,8776.41,15775.61,55.63,4.77,5.51,1.51,2,0
2025-03-29T17:00:01.470Z,17.81,8792.36,15775.61,55.73,4.78,5.51,1.51,2,0
2025-03-29T17:00:02.474Z,22.72,8804.82,15775.61,55.81,4.79,5.51,1.51,2,0
2025-03-29T17:00:03.478Z,18.86,8808.55,15775.61,55.84,4.80,5.51,1.51,2,0
2025-03-29T17:00:04.485Z,11.14,8826.36,15775.61,55.95,4.81,5.51,1.51,2,0
2025-03-29T17:00:05.496Z,23.89,8857.19,15775.61,56.14,4.81,5.51,1.51,2,0
2025-03-29T17:00:06.506Z,17.55,8831.66,15775.61,55.98,4.82,5.51,1.51,2,0
2025-03-29T17:00:07.519Z,12.65,8838.98,15775.61,56.03,4.83,5.51,1.51,2,0
2025-03-29T17:00:08.524Z,15.25,8839.35,15775.61,56.03,4.28,5.51,1.51,2,0
2025-03-29T17:00:09.524Z,14.96,8836.54,15775.61,56.01,4.29,5.51,1.51,2,0
2025-03-29T17:00:10.531Z,14.49,8846.75,15775.61,56.08,4.30,5.51,1.51,2,0
2025-03-29T17:00:11.541Z,18.57,8853.36,15775.61,56.12,4.30,5.51,1.51,2,0
2025-03-29T17:00:12.542Z,14.85,8861.32,15775.61,56.17,4.31,5.51,1.51,2,0
2025-03-29T17:00:13.542Z,15.02,8862.82,15775.61,56.18,4.32,5.51,1.51,2,0
2025-03-29T17:00:14.545Z,22.99,8857.16,15775.61,56.14,4.33,5.51,1.51,2,0
2025-03-29T17:00:15.552Z,13.18,8847.54,15775.61,56.08,4.34,5.51,1.51,2,0
2025-03-29T17:00:16.556Z,9.77,8857.48,15775.61,56.15,4.35,5.51,1.51,2,0
2025-03-29T17:00:17.558Z,13.9,8860.30,15775.61,56.16,4.35,5.51,1.51,2,0
2025-03-29T17:00:18.560Z,13,8869.77,15775.61,56.22,4.36,5.51,1.51,2,0
2025-03-29T17:00:19.568Z,14.58,8862.45,15775.61,56.18,4.37,5.51,1.51,2,0
2025-03-29T17:00:20.573Z,10.78,8880.16,15775.61,56.29,4.38,5.51,1.51,2,0
2025-03-29T17:00:21.578Z,16.1,8852.79,15775.61,56.12,4.39,5.51,1.51,2,0
2025-03-29T17:00:22.592Z,12.86,8855.68,15775.61,56.14,4.39,5.51,1.51,2,0
2025-03-29T17:00:23.601Z,13.33,8862.53,15775.61,56.18,4.40,5.51,1.51,2,0
2025-03-29T17:00:24.606Z,13.55,8865.40,15775.61,56.20,4.41,5.51,1.51,2,0
2025-03-29T17:00:25.614Z,12.22,8865.29,15775.61,56.20,4.42,5.51,1.51,2,0
2025-03-29T17:00:26.623Z,12.09,8865.61,15775.61,56.20,4.43,5.51,1.51,2,0
2025-03-29T17:00:27.640Z,17.36,8870.92,15775.61,56.23,4.43,5.51,1.51,2,0
2025-03-29T17:00:28.640Z,17.63,8849.06,15775.61,56.09,4.44,5.51,1.51,2,0
2025-03-29T17:00:29.646Z,15.33,8857.92,15775.61,56.15,4.45,5.51,1.51,2,0
2025-03-29T17:00:30.650Z,11.59,8860.77,15775.61,56.17,4.46,5.51,1.51,2,0
2025-03-29T17:00:31.658Z,10.94,8872.27,15775.61,56.24,4.47,5.51,1.51,2,0
2025-03-29T17:00:32.673Z,12.16,8845.65,15775.61,56.07,4.47,5.51,1.51,2,0
2025-03-29T17:00:33.676Z,12.1,8853.63,15775.61,56.12,4.48,5.51,1.51,2,0
2025-03-29T17:00:34.683Z,11.53,8862.46,15775.61,56.18,4.49,5.51,1.51,2,0
2025-03-29T17:00:35.691Z,12.14,8860.10,15775.61,56.16,4.50,5.51,1.51,2,0
2025-03-29T17:00:36.690Z,15.11,8855.03,15775.61,56.13,4.51,5.51,1.51,2,0
2025-03-29T17:00:37.692Z,11.68,8853.79,15775.61,56.12,4.51,5.51,1.51,2,0
2025-03-29T17:00:38.693Z,14.55,8864.45,15775.61,56.19,4.52,5.51,1.51,2,0
2025-03-29T17:00:39.704Z,9.56,8874.45,15775.61,56.25,4.53,5.51,1.51,2,0
2025-03-29T17:00:40.710Z,14.28,8877.63,15775.61,56.27,4.54,5.51,1.51,2,0
2025-03-29T17:00:41.723Z,12.26,8889.00,15775.61,56.35,4.55,5.51,1.51,2,0
2025-03-29T17:00:42.722Z,14.41,8884.15,15775.61,56.32,4.56,5.51,1.51,2,0
2025-03-29T17:00:43.724Z,10.8,8907.50,15775.61,56.46,4.56,5.51,1.51,2,0
2025-03-29T17:00:44.730Z,15.79,8921.84,15775.61,56.55,4.57,5.51,1.51,2,0
2025-03-29T17:00:45.736Z,9.37,8916.26,15775.61,56.52,4.58,5.51,1.51,2,0
2025-03-29T17:00:46.744Z,18.9,8925.34,15775.61,56.58,4.59,5.51,1.51,2,0
2025-03-29T17:00:47.756Z,13.3,8935.39,15775.61,56.64,4.60,5.51,1.51,2,0
2025-03-29T17:00:48.757Z,9.73,8940.77,15775.61,56.67,4.60,5.51,1.51,2,0
2025-03-29T17:00:49.771Z,17.94,8951.25,15775.61,56.74,4.61,5.51,1.51,2,0
2025-03-29T17:00:50.774Z,12.89,8941.63,15775.61,56.68,4.62,5.51,1.51,2,0
2025-03-29T17:00:51.786Z,10.62,8949.05,15775.61,56.73,4.63,5.51,1.51,2,0
2025-03-29T17:00:52.791Z,10.78,8946.29,15775.61,56.71,4.64,5.51,1.51,2,0
2025-03-29T17:00:53.804Z,9.74,8947.16,15775.61,56.72,4.64,5.51,1.51,2,0
2025-03-29T17:00:54.805Z,31.4,8961.14,15775.61,56.80,4.65,5.51,1.51,2,0
2025-03-29T17:00:55.812Z,23.88,8985.69,15775.61,56.96,4.66,5.51,1.51,2,0
