timestamp,cpu_load,memory_used_mb,memory_total_mb,memory_percent,heap_used_mb,heap_total_mb,external_memory_mb,active_handles,active_requests
2025-03-30T17:43:59.900Z,14.84,8618.70,15775.61,54.63,4.49,5.51,1.51,2,0
2025-03-30T17:44:00.909Z,8.56,8651.86,15775.61,54.84,4.51,5.51,1.51,2,0
2025-03-30T17:44:01.918Z,10.28,8635.13,15775.61,54.74,4.52,5.51,1.51,2,0
2025-03-30T17:44:02.924Z,5.39,8640.49,15775.61,54.77,4.52,5.51,1.51,2,0
2025-03-30T17:44:03.933Z,5.58,8660.34,15775.61,54.90,4.53,5.51,1.51,2,0
2025-03-30T17:44:04.940Z,4.74,8648.28,15775.61,54.82,4.55,5.51,1.51,2,0
2025-03-30T17:44:05.954Z,15.44,8542.28,15775.61,54.15,4.56,5.51,1.51,2,0
2025-03-30T17:44:06.966Z,8.17,8536.58,15775.61,54.11,4.57,5.51,1.51,2,0
2025-03-30T17:44:07.968Z,9.57,8539.09,15775.61,54.13,4.60,5.51,1.51,2,0
2025-03-30T17:44:08.968Z,11.77,8551.30,15775.61,54.21,4.62,5.51,1.51,2,0
2025-03-30T17:44:09.977Z,7.82,8559.22,15775.61,54.26,4.63,5.51,1.51,2,0
2025-03-30T17:44:10.985Z,10.39,8549.80,15775.61,54.20,4.64,5.51,1.51,2,0
2025-03-30T17:44:12.000Z,6.75,8551.03,15775.61,54.20,4.65,5.51,1.51,2,0
2025-03-30T17:44:13.014Z,18.66,8437.46,15775.61,53.48,4.66,5.51,1.51,2,0
2025-03-30T17:44:14.025Z,11.7,8428.12,15775.61,53.43,4.67,5.51,1.51,2,0
2025-03-30T17:44:15.035Z,7.79,8427.25,15775.61,53.42,4.68,5.51,1.51,2,0
2025-03-30T17:44:16.034Z,8.85,8435.26,15775.61,53.47,4.68,5.51,1.51,2,0
2025-03-30T17:44:17.045Z,12.13,8456.13,15775.61,53.60,4.69,5.51,1.51,2,0
2025-03-30T17:44:18.058Z,17.2,8421.42,15775.61,53.38,4.70,5.51,1.51,2,0
2025-03-30T17:44:19.066Z,6.89,8421.46,15775.61,53.38,4.71,5.51,1.51,2,0
2025-03-30T17:44:20.068Z,8.35,8426.46,15775.61,53.41,4.72,5.51,1.51,2,0
2025-03-30T17:44:21.077Z,8.41,8431.46,15775.61,53.45,4.73,5.51,1.51,2,0
2025-03-30T17:44:22.082Z,7.37,8435.04,15775.61,53.47,4.73,5.51,1.51,2,0
2025-03-30T17:44:23.084Z,10.11,8432.39,15775.61,53.45,4.74,5.51,1.51,2,0
2025-03-30T17:44:24.089Z,10.98,8436.55,15775.61,53.48,4.75,5.51,1.51,2,0
2025-03-30T17:44:25.089Z,10.04,8435.70,15775.61,53.47,4.76,5.51,1.51,2,0
2025-03-30T17:44:26.093Z,9.28,8440.52,15775.61,53.50,4.77,5.51,1.51,2,0
2025-03-30T17:44:27.100Z,6.86,8444.11,15775.61,53.53,4.78,5.51,1.51,2,0
2025-03-30T17:44:28.101Z,9.22,8406.01,15775.61,53.28,4.78,5.51,1.51,2,0
2025-03-30T17:44:29.115Z,11.05,8407.50,15775.61,53.29,4.79,5.51,1.51,2,0
2025-03-30T17:44:30.126Z,13.98,8411.40,15775.61,53.32,4.80,5.51,1.51,2,0
2025-03-30T17:44:31.133Z,8.21,8393.84,15775.61,53.21,4.81,5.51,1.51,2,0
2025-03-30T17:44:32.134Z,8.94,8392.48,15775.61,53.20,4.82,5.51,1.51,2,0
2025-03-30T17:44:33.137Z,14.62,8408.87,15775.61,53.30,4.82,5.51,1.51,2,0
2025-03-30T17:44:34.140Z,13.75,8406.52,15775.61,53.29,4.83,5.51,1.51,2,0
2025-03-30T17:44:35.150Z,10.37,8417.35,15775.61,53.36,4.28,5.51,1.51,2,0
2025-03-30T17:44:36.151Z,10.28,8414.59,15775.61,53.34,4.29,5.51,1.51,2,0
2025-03-30T17:44:37.165Z,7.96,8421.09,15775.61,53.38,4.29,5.51,1.51,2,0
2025-03-30T17:44:38.170Z,6.62,8425.87,15775.61,53.41,4.30,5.51,1.51,2,0
2025-03-30T17:44:39.184Z,11.73,8437.47,15775.61,53.48,4.31,5.51,1.51,2,0
